Name,ID,Gender,Age,Country,Genres,Popularity,Followers,URI
Kacperczyk,2XsHanVw1onfSpTECII15X,mixed,0,,['polish hip hop'],57,112903,spotify:artist:2XsHanVw1onfSpTECII15X
Mapei,6baWjwY7WiVPCZcW7pqqhz,female,36,,['swedish soul'],50,107729,spotify:artist:6baWjwY7WiVPCZcW7pqqhz
Papillons the Band,6sQ8WFrYOGX3s7cZunkZHR,mixed,0,CA,['myanmar indie'],11,747,spotify:artist:6sQ8WFrYOGX3s7cZunkZHR
DJ Sem,6RXNoNfqGTqlCIwAvzo4Xp,male,0,FR,"['arabic hip hop', 'deep rai']",36,111389,spotify:artist:6RXNoNfqGTqlCIwAvzo4Xp
Anders Matthesen,7ywx4levGzk6v90WXQToXe,,0,,"['classic danish pop', 'danish hip hop', 'danish pop']",46,23335,spotify:artist:7ywx4levGzk6v90WXQToXe
Chris Hart,7HKv46ONX5fJFCSygtx9R0,male,35,JP,['j-pop'],42,399799,spotify:artist:7HKv46ONX5fJFCSygtx9R0
Rosa Chemical,5gYADZXuZoaJwrwfAPbKuH,mixed,0,IT,"['italian hip hop', 'italian pop']",48,172153,spotify:artist:5gYADZXuZoaJwrwfAPbKuH
Toni Gonzaga,5BAyYwbv8OSfqeXMjPgWX6,female,36,PH,"['opm', 'papuri']",46,789570,spotify:artist:5BAyYwbv8OSfqeXMjPgWX6
Omar Varela,5xIOUIBQhGFX7HIj8lhdyU,,0,,['gaming dubstep'],65,45135,spotify:artist:5xIOUIBQhGFX7HIj8lhdyU
Dj DG,1NdfaQNOGvEdXntHKo9a7R,,0,,[],40,899,spotify:artist:1NdfaQNOGvEdXntHKo9a7R
Batidão Stronda,5JNJDtyiFwY74t1uZx0N3Y,male,28,BR,[],42,1934,spotify:artist:5JNJDtyiFwY74t1uZx0N3Y
Vitinho Ferrari,62Hped8KMeSwPABlhpcqst,mixed,0,NL,['batidao romantico'],40,26340,spotify:artist:62Hped8KMeSwPABlhpcqst
Tuure Boelius,4qojHFVaMgvpZZ1LW0L9To,male,19,,"['finnish dance pop', 'finnish pop']",31,19571,spotify:artist:4qojHFVaMgvpZZ1LW0L9To
Tiko,0iv7RfSxMSAvCzCVnxys6g,male,43,CH,['meme'],47,215487,spotify:artist:0iv7RfSxMSAvCzCVnxys6g
Gio Montana,6idtBaYTMVBocQwIjCw8q1,male,30,DE,"['pop virale italiano', 'trap italiana']",34,31146,spotify:artist:6idtBaYTMVBocQwIjCw8q1
Erik Og Kriss,2rCu8D8ST7i3lUILyB3yQR,mixed,18,NO,"['norwegian hip hop', 'norwegian pop']",39,64553,spotify:artist:2rCu8D8ST7i3lUILyB3yQR
Anjulie,4DTbdShHu2RPYEEMUp2XWV,female,37,CA,['canadian pop'],54,36337,spotify:artist:4DTbdShHu2RPYEEMUp2XWV
Hank Solo,06nAccQ7fxeA5d2SZvnfcw,male,0,FI,['finnish dance pop'],21,2239,spotify:artist:06nAccQ7fxeA5d2SZvnfcw
J.Sheon,4DEItwf281SHmTnS8q3Mn9,male,34,TW,"['mandopop', 'taiwan singer-songwriter']",46,165251,spotify:artist:4DEItwf281SHmTnS8q3Mn9
Swasti Mehul,7r7WoKowe8dCfQCl9GACDM,male,31,IN,"['indian singer-songwriter', 'modern bhajan']",52,170784,spotify:artist:7r7WoKowe8dCfQCl9GACDM
Seksendört,7IgzsWd4tWIn70uh6dAq8d,mixed,21,TR,"['turkish pop', 'turkish rock']",58,1252323,spotify:artist:7IgzsWd4tWIn70uh6dAq8d
Luciano Pereyra,6ZZ2DeepA3GpoGU4KwqSlU,male,38,AR,"['argentine telepop', 'folklore argentino']",61,2163061,spotify:artist:6ZZ2DeepA3GpoGU4KwqSlU
Kacey Musgraves,70kkdajctXSbqSMJbQO424,female,31,US,"['classic texas country', 'contemporary country', 'country dawn']",75,1265599,spotify:artist:70kkdajctXSbqSMJbQO424
Thundercat,4frXpPxQQZwbCu3eTGnZEw,male,35,US,"['afrofuturism', 'indie soul']",69,1233207,spotify:artist:4frXpPxQQZwbCu3eTGnZEw
MC Levin,0guw2RGoUqaWKpoCY5DzWY,male,0,BR,"['funk carioca', 'funk mtg']",54,464861,spotify:artist:0guw2RGoUqaWKpoCY5DzWY
Getsunova,6vFz8SAf3JBH0kdz8UMSOh,mixed,12,TH,"['thai pop', 'thai rock']",45,426458,spotify:artist:6vFz8SAf3JBH0kdz8UMSOh
Mataya,6JW55AQgf9M9SZgzZou2NQ,,0,,[],44,5086,spotify:artist:6JW55AQgf9M9SZgzZou2NQ
j-hope,0b1sIQumIAsNbqAoIClSpy,male,26,KR,"['k-pop', 'k-rap']",69,16697720,spotify:artist:0b1sIQumIAsNbqAoIClSpy
URBOYTJ,1WLKjYJX9YHSlwufclauhg,,0,,"['thai hip hop', 'thai pop']",53,1063548,spotify:artist:1WLKjYJX9YHSlwufclauhg
The Smashing Pumpkins,40Yq4vzPs9VNUrIBG5Jr2i,mixed,0,,"['alternative metal', 'alternative rock', 'grunge', 'permanent wave', 'rock', 'spacegrunge']",70,4837999,spotify:artist:40Yq4vzPs9VNUrIBG5Jr2i
Jalja,2KgiNo5JQEyIQdGv2Wyh4R,,0,,[],41,1175,spotify:artist:2KgiNo5JQEyIQdGv2Wyh4R
HOSHI,6nWKAdMv1BDq1zHfZzkdbR,male,0,,['k-pop'],51,386274,spotify:artist:6nWKAdMv1BDq1zHfZzkdbR
Oscar Zia,42TbHQxJ8d94CD93vAoDgl,male,23,SE,"['swedish idol pop', 'swedish pop']",41,33220,spotify:artist:42TbHQxJ8d94CD93vAoDgl
BEKA,1ClmHgLorY9RUCIvsTdT7A,male,0,DE,['uk pop'],50,17334,spotify:artist:1ClmHgLorY9RUCIvsTdT7A
Mc Jefinho,09hfYBymHrOKB1grAuZ7mT,male,50,GB,['deep funk ostentacao'],34,1415,spotify:artist:09hfYBymHrOKB1grAuZ7mT
BlackRoy,7dHiLDmaaoJ7XwEqWCcIah,,0,,"['mambo chileno', 'urbano chileno']",38,70566,spotify:artist:7dHiLDmaaoJ7XwEqWCcIah
DJ Stephan,0fxvzvlu3VQV3wDIhAxBmn,,0,,['greek trap'],43,55208,spotify:artist:0fxvzvlu3VQV3wDIhAxBmn
Ummet Ozcan,7e1BNCygl2Gf7CX8LrByPv,male,0,NL,"['big room', 'dutch house', 'edm', 'electro house', 'pop dance', 'progressive electro house']",57,500145,spotify:artist:7e1BNCygl2Gf7CX8LrByPv
Radhika Apte,3cXl3413pAy6jQWYD1AC2n,,0,,[],2,87,spotify:artist:3cXl3413pAy6jQWYD1AC2n
Emmsjé Gauti,46VwdSiSccsgzNhJP9sGhQ,male,30,,"['icelandic hip hop', 'icelandic pop']",33,16382,spotify:artist:46VwdSiSccsgzNhJP9sGhQ
Karen Harding,1QOHbhVRpDoNtRkz79si6b,female,0,,"['house', 'pop dance', 'uk dance']",54,56025,spotify:artist:1QOHbhVRpDoNtRkz79si6b
Suikon Blaz AD,7kFoHyLeI8IWSoKZ8uIeY1,male,0,FR,[],39,13457,spotify:artist:7kFoHyLeI8IWSoKZ8uIeY1
Philipp Poisel,7HkIxdAV13bOrkOhh6H3Dg,male,37,DE,['german pop'],50,398573,spotify:artist:7HkIxdAV13bOrkOhh6H3Dg
Eyal Golan,54jZWpivOTllo1afYNSx5U,male,49,IL,"['israeli mediterranean', 'israeli pop', 'mizrahi', 'persian pop']",57,805575,spotify:artist:54jZWpivOTllo1afYNSx5U
Igorrr,2p2uE4i92Dn4DkThfoKIB9,male,58,LV,"['avant-garde metal', 'breakcore', 'cybergrind', 'french metal', 'opera metal']",42,213530,spotify:artist:2p2uE4i92Dn4DkThfoKIB9
Camela,6flBUmmOMLNhD4EJhGwgpG,mixed,26,ES,"['pop flamenco', 'rumba', 'spanish pop', 'spanish pop rock']",54,405024,spotify:artist:6flBUmmOMLNhD4EJhGwgpG
Bill Withers,1ThoqLcyIYvZn7iWbj8fsj,male,81,US,"['classic soul', 'funk', 'quiet storm', 'soul']",71,1610438,spotify:artist:1ThoqLcyIYvZn7iWbj8fsj
WADD,1D8g0sSx3lKf9qZeFhYBku,mixed,27,NZ,[],29,1343,spotify:artist:1D8g0sSx3lKf9qZeFhYBku
HOT-Q,6CO3icJe86W5FK3U73zyyR,mixed,0,,['brazilian edm'],35,4277,spotify:artist:6CO3icJe86W5FK3U73zyyR
Vampire Weekend,5BvJzeQpmsdsFp4HGUYUEx,mixed,14,US,"['baroque pop', 'chamber pop', 'garage rock', 'indie rock', 'indietronica', 'modern rock']",62,1879159,spotify:artist:5BvJzeQpmsdsFp4HGUYUEx
Vasco Rossi,5l4nhyz8876RhgE2d18h65,male,68,IT,"['classic italian pop', 'italian adult pop']",63,3448125,spotify:artist:5l4nhyz8876RhgE2d18h65
Julieta Venegas,2QWIScpFDNxmS6ZEMIUvgm,female,49,MX,"['cantautora mexicana', 'latin alternative', 'latin pop', 'latin rock', 'rock en espanol']",72,2201940,spotify:artist:2QWIScpFDNxmS6ZEMIUvgm
Ray Parker Jr.,0NyzfcGDZZ6GM25EBG9BYK,male,66,US,[],55,81217,spotify:artist:0NyzfcGDZZ6GM25EBG9BYK
Vaults,0TytASn0kOZkCpjYTrXsBt,mixed,6,GB,['vapor pop'],43,84061,spotify:artist:0TytASn0kOZkCpjYTrXsBt
Ronny Jordan,32WK2OuP2PG4r7sH7bUfN9,male,27,,"['acid jazz', 'smooth jazz']",40,40544,spotify:artist:32WK2OuP2PG4r7sH7bUfN9
Guyon Waton,5CROBjCskHMjRlerJor7Gx,,0,,"['dangdut', 'javanese dangdut', 'lagu jawa']",68,2337625,spotify:artist:5CROBjCskHMjRlerJor7Gx
Gaute Ormåsen,3G9sihtaNxkYD1zddHXRYS,male,37,NO,"['classic norwegian pop', 'norwegian pop']",35,13981,spotify:artist:3G9sihtaNxkYD1zddHXRYS
DJ Dollynho Da Lapa,3bc5LOOhGbLvDUcybl3LY8,male,0,,[],44,47669,spotify:artist:3bc5LOOhGbLvDUcybl3LY8
Dj Leska,6CSKMBCeQhddsPL63zvDhX,male,0,FR,"['french hip hop', 'pop urbaine']",47,230649,spotify:artist:6CSKMBCeQhddsPL63zvDhX
The Wombats,0Ya43ZKWHTKkAbkoJJkwIB,mixed,17,GB,"['liverpool indie', 'modern alternative rock', 'modern rock']",60,1062194,spotify:artist:0Ya43ZKWHTKkAbkoJJkwIB
Ben Haenow,2eHEzcBykQCBbtWvYLjHHE,male,35,GB,"['talent show', 'uk pop']",33,87862,spotify:artist:2eHEzcBykQCBbtWvYLjHHE
DELLA MONICA,1j8E7uQ5BhyLnWQnNjdCaa,female,0,US,[],34,11780,spotify:artist:1j8E7uQ5BhyLnWQnNjdCaa
Via Vallen,6vnVPM49Yl9LSGqhnLAh1f,female,29,ID,"['dangdut', 'dangdut koplo', 'javanese dangdut', 'lagu jawa']",45,2214602,spotify:artist:6vnVPM49Yl9LSGqhnLAh1f
Brulux,1LYOKaB67uPrzpNMIk10k9,male,0,FR,"['french hip hop', 'pop urbaine', 'rap francais']",52,323805,spotify:artist:1LYOKaB67uPrzpNMIk10k9
DJ Matrix,7fajLZIgjOSUcPFuryO80A,male,33,,"['italian adult pop', 'italian pop', 'italo dance']",52,180753,spotify:artist:7fajLZIgjOSUcPFuryO80A
Opgeblazen,1wLKrslSkMPt0GjK2PFQng,,0,,['carnaval'],39,2287,spotify:artist:1wLKrslSkMPt0GjK2PFQng
Wilbert Pigmans,29ERE79ETWvm8bbINAW7Ix,male,0,,['carnaval'],38,1122,spotify:artist:29ERE79ETWvm8bbINAW7Ix
Slim Mill,6fCylnBqt47fMNEPaANT2B,mixed,0,,['finnish hip hop'],19,15670,spotify:artist:6fCylnBqt47fMNEPaANT2B
Karri Koira,1sQJfOZnTxWUPFb2wjgba5,male,0,FI,"['finnish dance pop', 'finnish hip hop']",38,13892,spotify:artist:1sQJfOZnTxWUPFb2wjgba5
Vayu,5vwmYR4hN6lASQJUMWPrEL,,0,,"['desi pop', 'modern bollywood']",45,15139,spotify:artist:5vwmYR4hN6lASQJUMWPrEL
Morgan Evans,6fzQ81ouajOEFqCIB9VwrS,male,35,AU,"['australian country', 'contemporary country', 'country road', 'modern country rock']",53,185777,spotify:artist:6fzQ81ouajOEFqCIB9VwrS
Rae Morris,67xyhWIvYQK5qr6b0gElst,female,27,GB,"['art pop', 'gauze pop', 'neo-singer-songwriter']",45,68095,spotify:artist:67xyhWIvYQK5qr6b0gElst
Bizirk,6fqXWPAtxFbeQmbHu7fEDU,male,0,FI,[],1,80,spotify:artist:6fqXWPAtxFbeQmbHu7fEDU
Lil Pino,5rY5e6BPOIfWJI1LsR8DCl,male,0,,['uk hip hop'],48,20428,spotify:artist:5rY5e6BPOIfWJI1LsR8DCl
Prynce,79ejh4bgZfNJSUHp4HX82g,,0,,[],7,57,spotify:artist:79ejh4bgZfNJSUHp4HX82g
iLL BLU,550Zxz0BTZi3yd8gX9QINw,mixed,12,GB,"['uk funky', 'uk hip hop']",37,16884,spotify:artist:550Zxz0BTZi3yd8gX9QINw
Stonefox,3lQvg5w1PYUH7HzcbTBsLu,,0,,[],44,10624,spotify:artist:3lQvg5w1PYUH7HzcbTBsLu
Rik Rok,67wCYxOq4A1ohAs7jWYaOJ,male,48,GB,['reggae fusion'],60,8875,spotify:artist:67wCYxOq4A1ohAs7jWYaOJ
Joe Janiak,142TY556WknD1ZRV8XilJQ,male,0,,[],41,3398,spotify:artist:142TY556WknD1ZRV8XilJQ
İrem Derici,5h2jTdwf4p0dM34aBykPzZ,female,33,TR,['turkish pop'],61,1166566,spotify:artist:5h2jTdwf4p0dM34aBykPzZ
Kynda Gray,3LPEGy5eAGPgKYJVrkRuSX,,0,,"['german cloud rap', 'german hip hop', 'german trap']",33,23962,spotify:artist:3LPEGy5eAGPgKYJVrkRuSX
Holly Hood,3DOJU0CqEqSdfFIMGiykRv,,0,PT,"['hip hop tuga', 'trap tuga']",37,91741,spotify:artist:3DOJU0CqEqSdfFIMGiykRv
LEO,6xr9i4ozDKCobWg5lUKHPj,male,72,GB,[],28,18577,spotify:artist:6xr9i4ozDKCobWg5lUKHPj
Station Wagon P,10bRsziCCdq9Ht20lVVrRf,,0,,[],29,293,spotify:artist:10bRsziCCdq9Ht20lVVrRf
Avelino,039zhJoEkboZ8Ii6K40Fb6,male,0,,"['grime', 'uk hip hop']",47,164901,spotify:artist:039zhJoEkboZ8Ii6K40Fb6
Tayc,7gU9VyFRN3JWPJ5oHOil60,,0,,"['pop urbaine', 'r&b francais']",70,2123170,spotify:artist:7gU9VyFRN3JWPJ5oHOil60
Apocalyptica,4Lm0pUvmisUHMdoky5ch2I,mixed,27,FI,"['cello', 'finnish metal']",58,1003547,spotify:artist:4Lm0pUvmisUHMdoky5ch2I
Touliver,5UNWQJdUbO8Gbg9Qn3r52M,,0,,['v-pop'],48,181045,spotify:artist:5UNWQJdUbO8Gbg9Qn3r52M
Young Sinatra,1iBGuNBYRKnNdKxm0kKNM0,male,30,US,[],29,2648,spotify:artist:1iBGuNBYRKnNdKxm0kKNM0
Raja Kumari,5cBFMoMgcAt03YL2r0tS25,female,0,US,['desi hip hop'],56,302754,spotify:artist:5cBFMoMgcAt03YL2r0tS25
Kenia OS,31VFEohvhOUKrtAONEBhMG,female,0,BR,"['latin viral pop', 'reggaeton mexicano', 'urbano mexicano']",73,4081806,spotify:artist:31VFEohvhOUKrtAONEBhMG
Kabed,5SF3bDnF19ZbOnrR1l6p3g,mixed,0,,['latin worship'],35,61315,spotify:artist:5SF3bDnF19ZbOnrR1l6p3g
Andre Hazes,04MtOUkmIDC4LAxDDBjrOY,male,53,NL,"['dutch rock', 'kermis', 'levenslied']",58,739406,spotify:artist:04MtOUkmIDC4LAxDDBjrOY
Bagossy Brothers Company,1vpC76RZf9ndFkOEB7agn9,mixed,7,RO,"['hungarian pop', 'hungarian rock', 'magyar alternative']",48,201164,spotify:artist:1vpC76RZf9ndFkOEB7agn9
SAFIA,1y07gMlsfAdz2KOvZzyUTB,mixed,0,AU,['australian indie'],45,125857,spotify:artist:1y07gMlsfAdz2KOvZzyUTB
Giovannie and the Hired Guns,0sJqZPLoTiqTqXz4nxKw94,male,30,DE,['red dirt'],49,78134,spotify:artist:0sJqZPLoTiqTqXz4nxKw94
N.W.A.,4EnEZVjo3w1cwcQYePccay,mixed,34,US,"['conscious hip hop', 'gangster rap', 'golden age hip hop', 'hip hop', 'old school hip hop', 'rap', 'west coast rap']",63,5412147,spotify:artist:4EnEZVjo3w1cwcQYePccay
Víctor Manuelle,4N5fp4zhTsVITZTVfsXpc2,male,51,PR,"['latin pop', 'modern salsa', 'salsa', 'salsa peruana', 'salsa puertorriquena', 'tropical']",62,1867652,spotify:artist:4N5fp4zhTsVITZTVfsXpc2
Huginn,7699UdGcD8ESAKxTcrwKvj,mixed,0,,['icelandic pop'],26,3788,spotify:artist:7699UdGcD8ESAKxTcrwKvj
告五人,6xErgeZYatiaQ36SB5bvi8,mixed,3,TW,"['mandopop', 'taiwan indie']",59,758436,spotify:artist:6xErgeZYatiaQ36SB5bvi8
Ollie Gabriel,4TNVwxe6cso3F2sGxA2KLG,male,0,,[],25,3613,spotify:artist:4TNVwxe6cso3F2sGxA2KLG
Katie Pearlman,1Q9KyQkc3vODeRt9OfItxl,female,0,,['gen z singer-songwriter'],42,2948,spotify:artist:1Q9KyQkc3vODeRt9OfItxl
Thelonious B.,7rccKwEbDm4PjYBEZFEm3A,male,64,US,"['italian hip hop', 'trap italiana']",40,61159,spotify:artist:7rccKwEbDm4PjYBEZFEm3A
Çağla,6z5LOKPoOll2mbBqsQrMqp,female,0,,['turkish pop'],41,40196,spotify:artist:6z5LOKPoOll2mbBqsQrMqp
LBSB,2iUVnGKQclQfYjdHGSZcX0,,0,,['swedish eurodance'],46,35462,spotify:artist:2iUVnGKQclQfYjdHGSZcX0
Kim Petras,3Xt3RrJMFv5SZkCfUE8C1J,female,27,US,"['alt z', 'pop', 'transpop']",73,1018821,spotify:artist:3Xt3RrJMFv5SZkCfUE8C1J
Blackstreet,2P3cjUru4H3fhSXXNxE9kA,mixed,29,US,"['boy band', 'contemporary r&b', 'new jack swing', 'r&b', 'urban contemporary']",61,767150,spotify:artist:2P3cjUru4H3fhSXXNxE9kA
Agir,6CDebPALpa0iwJyx0IgnaC,male,0,PT,['portuguese pop'],36,183171,spotify:artist:6CDebPALpa0iwJyx0IgnaC
Milbo,7hdXOb76rDsDAe3ZdDstT3,,0,,"['danish hip hop', 'danish pop']",27,6881,spotify:artist:7hdXOb76rDsDAe3ZdDstT3
Edward Blom,1X5aTyyXc90P2xJXowsW95,male,49,SE,[],27,3684,spotify:artist:1X5aTyyXc90P2xJXowsW95
Lezter,0RLd9rQ89X5IoftItPm21O,,0,,[],1,472,spotify:artist:0RLd9rQ89X5IoftItPm21O
Hermitude,3fmMaLC5jjf2N4EC2kTx0u,mixed,20,AU,"['australian dance', 'australian indie', 'downtempo', 'escape room']",49,258953,spotify:artist:3fmMaLC5jjf2N4EC2kTx0u
Cir.Cuz,2FHOS0GkJv3EyT8a9BhP9E,mixed,0,NO,"['nordic house', 'norwegian pop']",40,93278,spotify:artist:2FHOS0GkJv3EyT8a9BhP9E
Asan,6Nl4VXcX86fBMO4YE6oYfN,,0,,['trap triste'],59,176437,spotify:artist:6Nl4VXcX86fBMO4YE6oYfN
Idan Amedi,6Kwkb16geAot0de45IW9Ox,male,32,IL,['israeli pop'],45,329592,spotify:artist:6Kwkb16geAot0de45IW9Ox
Navv Inder,7GPyedHMvKTiM2OfXc0MVv,male,29,IN,"['desi hip hop', 'punjabi pop']",41,302481,spotify:artist:7GPyedHMvKTiM2OfXc0MVv
George Benson,4N8BwYTEC6XqykGvXXlmfv,male,77,US,"['jazz funk', 'jazz guitar', 'smooth jazz', 'soul jazz', 'yacht rock']",62,754282,spotify:artist:4N8BwYTEC6XqykGvXXlmfv
Momina Mustehsan,7J2gs5q2wLq6lU4q4wkyuV,female,0,PK,"['classic pakistani pop', 'pakistani pop', 'sufi']",54,621358,spotify:artist:7J2gs5q2wLq6lU4q4wkyuV
Youssoupha,5DW7NxqQ2875JtjuV7KMn4,male,40,FR,"['french hip hop', 'pop urbaine', 'rap conscient']",52,657713,spotify:artist:5DW7NxqQ2875JtjuV7KMn4
Nusrat Fateh Ali Khan,5HcunTidTUrOaf8V0iJcvl,male,48,PK,"['classic pakistani pop', 'filmi', 'indian fusion', 'pakistani folk', 'qawwali', 'sufi', 'world']",65,5719456,spotify:artist:5HcunTidTUrOaf8V0iJcvl
Nineb Youk,1tR8hI9nP55dVOK0DBvWbU,male,0,,"['swedish hip hop', 'swedish trap pop']",50,50135,spotify:artist:1tR8hI9nP55dVOK0DBvWbU
Iron Maiden,6mdiAmATAx73kdxrNrnlao,mixed,0,SE,"['alternative metal', 'hard rock', 'metal', 'nwobhm', 'rock']",70,8752674,spotify:artist:6mdiAmATAx73kdxrNrnlao
Fakear,4eFImh8D3F15dtZk0JQlpT,male,28,FR,"['french indie pop', 'french indietronica', 'new french touch']",47,256907,spotify:artist:4eFImh8D3F15dtZk0JQlpT
Myndless Grimes,6nyZShtfCdYdlpNgMsGKzA,female,32,CA,[],28,5189,spotify:artist:6nyZShtfCdYdlpNgMsGKzA
Gabriela Bee,4z0EquFxDCtiHuPGiWDCq1,female,0,AR,[],55,134552,spotify:artist:4z0EquFxDCtiHuPGiWDCq1
LeeHi,7cVZApDoQZpS447nHTsNqu,female,23,KR,['k-pop'],65,1648379,spotify:artist:7cVZApDoQZpS447nHTsNqu
Bilal,4jCbgl5Dmt3uOh8WRQfpPs,male,40,US,['neo soul'],62,281879,spotify:artist:4jCbgl5Dmt3uOh8WRQfpPs
Abhijeet Srivastava,4FJhE5ToBQGzOGf0D5Xd1C,male,38,IN,"['desi pop', 'modern bollywood']",53,122000,spotify:artist:4FJhE5ToBQGzOGf0D5Xd1C
Joell Ortiz,1q13yHC6Syg5Y8iPLrRnCq,male,40,US,['battle rap'],44,175633,spotify:artist:1q13yHC6Syg5Y8iPLrRnCq
Lemaitre,4CTKqs11Zgsv8EZTVzx764,mixed,10,NO,['norwegian pop'],45,177815,spotify:artist:4CTKqs11Zgsv8EZTVzx764
Lady A,32WkQRZEVKSzVAAYqukAEA,mixed,14,US,"['contemporary country', 'country', 'country dawn', 'country pop', 'country road']",65,3814669,spotify:artist:32WkQRZEVKSzVAAYqukAEA
Adrian Sellevoll,7A3fefmffBi6jDv2MxMcz3,,0,,['norwegian pop rap'],33,13060,spotify:artist:7A3fefmffBi6jDv2MxMcz3
Juliet Ivy,3sHvvFIzt6FKUQuksXhZn3,female,41,DK,[],44,28111,spotify:artist:3sHvvFIzt6FKUQuksXhZn3
Justin Lo,3lva01D3HtmlEKjuxAZ7bC,male,44,HK,['cantopop'],45,112495,spotify:artist:3lva01D3HtmlEKjuxAZ7bC
Setä Tamu,4ZZObcD0AYqSiByWd3xZIQ,male,44,FI,[],23,776,spotify:artist:4ZZObcD0AYqSiByWd3xZIQ
REASON,6XpXnnKHIhCOUbOLOJGe6o,,0,AU,"['indie hip hop', 'underground hip hop']",50,211752,spotify:artist:6XpXnnKHIhCOUbOLOJGe6o
Roberta Campos,5CC2At3k0Xnyc5s9yHdyax,female,42,BR,"['folk brasileiro', 'nova mpb']",54,371726,spotify:artist:5CC2At3k0Xnyc5s9yHdyax
G Flip,4SdIXLzfabqU61iK7SnKAU,female,0,AU,"['australian alternative pop', 'australian pop']",53,203822,spotify:artist:4SdIXLzfabqU61iK7SnKAU
Rafonix,1nTmCIMHvIwOKuvn5d1aLD,mixed,0,,[],28,2697,spotify:artist:1nTmCIMHvIwOKuvn5d1aLD
Alif Satar,3yyigIEvkU9FNjdVP23Le4,male,29,MY,['malaysian pop'],39,222588,spotify:artist:3yyigIEvkU9FNjdVP23Le4
ORANGE RANGE,4upiYMjsFfLRieGo8RVRzD,mixed,19,JP,"['j-pop', 'j-poprock', 'j-rock', 'okinawan pop']",53,511999,spotify:artist:4upiYMjsFfLRieGo8RVRzD
Volkan,0bIoVDzI4BefNfAQid4nox,mixed,0,,['danish hip hop'],30,7631,spotify:artist:0bIoVDzI4BefNfAQid4nox
Darío Gómez,3JCyEziWwDZksR1WY8EckM,male,0,NL,"['classic colombian pop', 'folclor colombiano', 'musica popular colombiana']",57,598184,spotify:artist:3JCyEziWwDZksR1WY8EckM
Pearwah,5QJRejsVPjeqkRZkTMg6Pr,,0,,[],29,52095,spotify:artist:5QJRejsVPjeqkRZkTMg6Pr
ไอซ์ พาริส,7nKOlTjDTEKyqajO1VfYne,,0,,[],0,3508,spotify:artist:7nKOlTjDTEKyqajO1VfYne
Klaudia Szafrańska,5KQOO1nMW2y16wX56EDZep,female,25,,[],39,2827,spotify:artist:5KQOO1nMW2y16wX56EDZep
Halpe,5fUaIEaRhzIad7C49MqTsy,,0,AR,[],48,5474,spotify:artist:5fUaIEaRhzIad7C49MqTsy
Crush,6aLdhHUqgdKE86xbtNmY8g,male,28,KR,"['k-pop', 'korean r&b']",63,1180518,spotify:artist:6aLdhHUqgdKE86xbtNmY8g
Ken Scott,6itMJ1OJ3xL3LsxWb7xm28,male,0,IT,[],17,240,spotify:artist:6itMJ1OJ3xL3LsxWb7xm28
Webbie,6aIm51fHkokqlJn2vzNTH8,mixed,0,,"['baton rouge rap', 'crunk', 'dirty south rap', 'trap']",53,1132746,spotify:artist:6aIm51fHkokqlJn2vzNTH8
Rasel,1uh9OOdPa89c5zPaOD6K2N,male,0,ES,"['electro latino', 'flamenco urbano', 'pop flamenco']",45,151347,spotify:artist:1uh9OOdPa89c5zPaOD6K2N
Nicole Millar,0lYzZ91QzokaPrRK1vq6tW,female,27,AU,"['australian pop', 'gauze pop']",42,31621,spotify:artist:0lYzZ91QzokaPrRK1vq6tW
JAYLERR,72eVco16BxQJe5nE1vY72F,,0,,"['thai ost', 'thai pop']",35,71731,spotify:artist:72eVco16BxQJe5nE1vY72F
Tierra Whack,4lPl9gqgox3JDiaJ1yklKh,female,24,US,['alternative r&b'],57,469008,spotify:artist:4lPl9gqgox3JDiaJ1yklKh
Indila,0FEJqmeLRzsXj8hgcZaAyB,female,36,FR,['french pop'],66,1538418,spotify:artist:0FEJqmeLRzsXj8hgcZaAyB
Matt Corby,7CIW23FQUXPc1zebnO1TDG,male,29,AU,['australian indie'],55,493510,spotify:artist:7CIW23FQUXPc1zebnO1TDG
Mc Dricka,4d175LvxCzxt5vHbJyv49q,male,41,KR,"['funk bh', 'funk carioca', 'funk mtg']",56,354303,spotify:artist:4d175LvxCzxt5vHbJyv49q
Fernando Daniel,3Cpjz5dY9HNR41QuMn3oYC,male,24,PT,['portuguese pop'],47,447168,spotify:artist:3Cpjz5dY9HNR41QuMn3oYC
Casseurs Flowters,5sXx89ZqVFOUKTl5g2uiST,mixed,20,FR,"['french hip hop', 'rap conscient']",50,426485,spotify:artist:5sXx89ZqVFOUKTl5g2uiST
Parov Stelar,65EXuYHVoehCKqp0kOS6px,male,45,AT,"['balkan beats', 'downtempo', 'electro swing', 'nu jazz']",58,1039650,spotify:artist:65EXuYHVoehCKqp0kOS6px
Anna Wise,0N41KJ4H6bkPAm2tx7VS8C,female,29,,['alternative r&b'],52,70243,spotify:artist:0N41KJ4H6bkPAm2tx7VS8C
Noa Kirel,1wak0ZG1LUrZPYx8RDTQoD,female,51,IL,['israeli pop'],51,470733,spotify:artist:1wak0ZG1LUrZPYx8RDTQoD
Lea Rue,1RPZu5nxPrakSD5NumbgSn,female,26,BE,"['belgian edm', 'belgian pop']",34,12181,spotify:artist:1RPZu5nxPrakSD5NumbgSn
